order_id,order_date,sales,quantity,discount,profit,region,state,city_type,outlet_type,category,sub_category,segment,ship_mode
ORD000203,2023-09-22,33470.47,3,0.22,3937.73,South,Madhya Pradesh,Tier 1,Large,Fast Food,Burgers,Corporate,First Class
ORD000204,2022-03-15,30716.09,2,0.05,5105.98,North,Uttar Pradesh,Tier 1,Large,Household Items,Mops,Consumer,Second Class
ORD000205,2023-06-14,25077.61,8,0.25,4753.8,North,Maharashtra,Tier 2,Small,Household Items,Buckets,Corporate,Same Day
ORD000206,2019-10-21,22860.48,2,0.25,3870.3,South,Maharashtra,Tier 2,Medium,Sessional Fruits & Vegetables,Apples,Consumer,Second Class
ORD000207,2023-04-04,18568.17,4,0.12,2249.66,West,Gujarat,Tier 2,Small,Electric Appliances,Washing Machines,Consumer,Same Day
ORD000208,2022-10-27,16486.59,10,0.03,4167.49,East,Punjab,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD000209,2019-09-14,49768.02,10,0.49,4201.9,South,Gujarat,Tier 1,Large,Fast Food,Pizzas,Corporate,Second Class
ORD000210,2021-04-27,13971.1,1,0.4,2496.28,North,Madhya Pradesh,Village,Medium,Household Items,Buckets,Consumer,Second Class
ORD000211,2023-07-08,11485.17,9,0.05,1158.16,East,Rajasthan,Village,Large,Dairy Products,Cheese,Consumer,First Class
ORD000212,2022-12-16,45625.45,2,0.24,10208.09,East,Tamil Nadu,Tier 1,Small,Fast Food,Sandwiches,Corporate,Standard Class
ORD000213,2023-08-26,6980.6,1,0.11,989.94,South,Punjab,Village,Small,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD000214,2023-02-03,28654.44,9,0.15,2587.93,West,Punjab,Village,Medium,Sessional Fruits & Vegetables,Apples,Consumer,Same Day
ORD000215,2020-11-22,2230.96,7,0.03,274.02,West,Rajasthan,Tier 2,Small,Household Items,Utensils,Corporate,Same Day
ORD000216,2020-12-06,15755.97,3,0.06,2200.77,North,Gujarat,Village,Small,Dairy Products,Milk,Consumer,Same Day
ORD000217,2023-07-23,39588.44,7,0.13,8036.67,North,Rajasthan,Tier 1,Large,Fast Food,Fries,Corporate,Standard Class
ORD000218,2019-07-07,28301.22,4,0.11,6141.53,North,Punjab,Tier 2,Large,Fast Food,Fries,Corporate,First Class
ORD000219,2020-04-24,1610.16,9,0.38,154.18,West,Uttar Pradesh,Tier 1,Small,Electric Appliances,Fans,Corporate,Same Day
ORD000220,2020-10-28,14605.59,9,0.04,3099.7,East,Maharashtra,Village,Medium,Furniture,Sofas,Corporate,Standard Class
ORD000221,2022-06-09,36288.87,10,0.18,6891.22,West,Madhya Pradesh,Tier 1,Small,Household Items,Buckets,Consumer,Same Day
ORD000222,2020-03-14,25101.93,3,0.33,3508.81,South,Gujarat,Tier 1,Large,Furniture,Chairs,Consumer,Standard Class
ORD000223,2019-08-03,26411.48,6,0.02,6812.36,West,Maharashtra,Village,Medium,Electric Appliances,Washing Machines,Corporate,Standard Class
ORD000224,2019-07-05,38616.05,4,0.17,5504.41,West,Tamil Nadu,Tier 1,Medium,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD000225,2022-10-22,36747.22,5,0.48,4061.21,West,Uttar Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD000226,2022-11-23,44042.1,4,0.32,7630.21,North,Uttar Pradesh,Village,Large,Dairy Products,Yogurt,Consumer,Standard Class
ORD000227,2023-07-06,48115.54,8,0.04,12462.5,North,Uttar Pradesh,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Corporate,First Class
ORD000228,2021-08-04,38350.58,10,0.12,8112.51,North,Uttar Pradesh,Tier 1,Small,Electric Appliances,Refrigerators,Corporate,Second Class
ORD000229,2019-04-17,40174.06,6,0.32,5865.59,South,Madhya Pradesh,Tier 2,Small,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD000230,2022-08-04,31696.91,10,0.24,6679.8,West,West Bengal,Tier 2,Small,Electric Appliances,Microwaves,Corporate,Standard Class
ORD000231,2019-12-11,12531.13,4,0.19,2437.36,East,Punjab,Village,Large,Furniture,Tables,Corporate,First Class
ORD000232,2019-01-30,6960.85,8,0.25,731.14,East,Uttar Pradesh,Tier 1,Large,Dairy Products,Yogurt,Corporate,First Class
ORD000233,2019-05-24,18661.81,2,0.33,3311.55,North,Uttar Pradesh,Village,Small,Fast Food,Fries,Consumer,Second Class
ORD000234,2019-11-01,35951.88,6,0.4,5231.64,West,Gujarat,Village,Large,Dairy Products,Milk,Corporate,Same Day
ORD000235,2020-07-04,27456.28,4,0.0,6647.8,East,Karnataka,Village,Medium,Furniture,Beds,Corporate,First Class
ORD000236,2019-11-13,43049.37,1,0.14,9649.84,South,Rajasthan,Tier 2,Large,Household Items,Detergents,Corporate,Standard Class
ORD000237,2022-04-24,2703.76,6,0.5,227.24,South,Delhi,Village,Large,Electric Appliances,Fans,Consumer,Second Class
ORD000238,2021-05-23,7178.62,9,0.26,996.81,South,West Bengal,Village,Small,Sessional Fruits & Vegetables,Carrots,Consumer,Second Class
ORD000239,2019-09-08,32562.21,7,0.08,7742.25,North,Tamil Nadu,Village,Medium,Fast Food,Fries,Consumer,Second Class
ORD000240,2020-10-18,17289.46,4,0.22,3877.9,North,Karnataka,Tier 1,Medium,Electric Appliances,Fans,Corporate,Second Class
ORD000241,2021-02-04,49172.95,6,0.33,9863.59,West,Madhya Pradesh,Tier 1,Large,Household Items,Buckets,Consumer,Same Day
ORD000242,2022-09-08,11023.22,2,0.46,845.05,South,Uttar Pradesh,Village,Large,Dairy Products,Yogurt,Consumer,Same Day
ORD000243,2019-09-13,3252.82,9,0.22,529.67,West,Delhi,Tier 1,Medium,Dairy Products,Cheese,Corporate,Second Class
ORD000244,2022-04-29,42717.41,8,0.23,9490.57,West,Rajasthan,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD000245,2021-02-17,16669.9,7,0.3,1796.73,East,Gujarat,Tier 2,Medium,Dairy Products,Yogurt,Corporate,Same Day
ORD000246,2023-06-03,38860.02,1,0.26,4443.58,South,Delhi,Village,Medium,Furniture,Tables,Corporate,Same Day
ORD000247,2020-06-29,11385.32,8,0.36,1708.12,South,Gujarat,Village,Large,Electric Appliances,Washing Machines,Corporate,Standard Class
ORD000248,2023-11-06,2193.01,2,0.23,332.76,South,Maharashtra,Tier 1,Large,Sessional Fruits & Vegetables,Apples,Corporate,Second Class
ORD000249,2022-07-12,8920.71,4,0.22,1733.78,East,Punjab,Village,Small,Sessional Fruits & Vegetables,Mangoes,Corporate,Second Class
ORD000250,2019-06-15,13352.44,3,0.05,3476.13,West,Rajasthan,Tier 1,Small,Fast Food,Burgers,Corporate,Same Day
ORD000251,2022-07-24,28310.89,2,0.21,5060.47,North,Maharashtra,Village,Medium,Fast Food,Pizzas,Consumer,Second Class
ORD000252,2020-03-07,29290.24,4,0.04,7737.38,South,West Bengal,Village,Small,Furniture,Chairs,Corporate,Standard Class
ORD000253,2022-03-20,17677.34,4,0.46,1364.86,North,Madhya Pradesh,Tier 1,Medium,Fast Food,Fries,Corporate,Same Day
ORD000254,2019-10-08,47938.03,4,0.41,7272.37,East,Tamil Nadu,Tier 2,Medium,Furniture,Chairs,Consumer,Standard Class
ORD000255,2022-03-28,43980.6,2,0.38,7829.87,West,Delhi,Village,Small,Dairy Products,Yogurt,Corporate,Same Day
ORD000256,2020-05-31,14947.03,6,0.26,2263.98,South,Uttar Pradesh,Tier 2,Small,Fast Food,Sandwiches,Corporate,Same Day
ORD000257,2020-04-23,37531.22,10,0.05,10115.08,North,Karnataka,Tier 2,Small,Electric Appliances,Microwaves,Corporate,Standard Class
ORD000258,2022-04-07,25907.71,2,0.03,4916.64,South,Maharashtra,Village,Medium,Electric Appliances,Refrigerators,Consumer,Second Class
ORD000259,2021-08-19,25231.68,2,0.16,5168.68,East,Tamil Nadu,Village,Medium,Fast Food,Sandwiches,Consumer,First Class
ORD000260,2020-10-01,31160.53,7,0.33,5465.39,East,Karnataka,Village,Small,Sessional Fruits & Vegetables,Apples,Corporate,Second Class
ORD000261,2021-12-23,5337.81,5,0.15,514.68,East,West Bengal,Tier 2,Large,Fast Food,Sandwiches,Corporate,Standard Class
ORD000262,2020-02-06,32041.19,1,0.04,4511.47,South,West Bengal,Village,Large,Furniture,Beds,Consumer,Second Class
ORD000263,2021-09-07,46777.19,7,0.4,3817.71,West,Rajasthan,Tier 2,Large,Fast Food,Fries,Corporate,First Class
ORD000264,2020-05-17,22279.35,7,0.29,2580.96,South,Punjab,Tier 2,Small,Sessional Fruits & Vegetables,Apples,Consumer,Standard Class
ORD000265,2022-12-18,3018.6,9,0.36,531.67,West,Delhi,Village,Large,Electric Appliances,Refrigerators,Corporate,First Class
ORD000266,2023-02-07,14307.36,7,0.34,2513.62,South,Tamil Nadu,Tier 2,Large,Electric Appliances,Washing Machines,Corporate,Second Class
ORD000267,2019-07-07,13929.2,2,0.37,1682.79,West,Delhi,Tier 1,Large,Household Items,Detergents,Corporate,First Class
ORD000268,2021-10-01,3058.08,7,0.5,188.43,East,Madhya Pradesh,Village,Small,Household Items,Mops,Consumer,Second Class
ORD000269,2020-11-04,15101.1,9,0.07,3215.73,North,Karnataka,Tier 2,Small,Dairy Products,Cheese,Consumer,Standard Class
ORD000270,2021-12-24,36254.27,5,0.36,3534.4,West,West Bengal,Tier 1,Large,Sessional Fruits & Vegetables,Tomatoes,Corporate,First Class
ORD000271,2022-02-28,37653.51,3,0.06,10554.14,West,Delhi,Village,Medium,Electric Appliances,Fans,Consumer,Same Day
ORD000272,2023-12-03,2575.21,3,0.34,261.09,West,Rajasthan,Tier 2,Small,Furniture,Tables,Consumer,Same Day
ORD000273,2022-10-21,22268.19,2,0.14,5251.19,East,Uttar Pradesh,Village,Large,Furniture,Sofas,Consumer,Standard Class
ORD000274,2023-02-15,23133.71,3,0.03,3976.39,East,Gujarat,Tier 2,Small,Fast Food,Pizzas,Corporate,Standard Class
ORD000275,2019-08-25,814.7,6,0.03,199.23,West,West Bengal,Tier 1,Medium,Sessional Fruits & Vegetables,Mangoes,Corporate,Standard Class
ORD000276,2020-04-17,363.59,5,0.38,31.39,North,Uttar Pradesh,Tier 2,Large,Fast Food,Burgers,Corporate,Standard Class
ORD000277,2022-07-09,13357.43,4,0.08,1981.51,East,Maharashtra,Village,Small,Sessional Fruits & Vegetables,Apples,Corporate,Second Class
ORD000278,2022-06-14,29973.52,8,0.32,5207.52,North,Gujarat,Village,Small,Electric Appliances,Washing Machines,Corporate,Second Class
ORD000279,2021-10-10,24154.01,10,0.49,1628.86,South,Tamil Nadu,Village,Large,Fast Food,Pizzas,Corporate,Second Class
ORD000280,2020-05-22,261.37,3,0.46,37.82,South,West Bengal,Tier 2,Small,Furniture,Chairs,Corporate,Same Day
ORD000281,2023-11-04,41865.86,9,0.44,2614.84,East,Maharashtra,Village,Medium,Sessional Fruits & Vegetables,Carrots,Consumer,Standard Class
ORD000282,2023-03-02,49048.02,2,0.22,5445.83,West,Uttar Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Second Class
ORD000283,2023-11-15,42931.13,1,0.01,11329.67,North,Punjab,Tier 2,Medium,Dairy Products,Butter,Corporate,Standard Class
ORD000284,2022-08-01,43928.51,1,0.47,4393.0,North,Delhi,Tier 2,Small,Furniture,Beds,Consumer,Same Day
ORD000285,2019-03-20,2278.73,10,0.12,473.01,North,Maharashtra,Tier 2,Large,Household Items,Mops,Corporate,Same Day
ORD000286,2020-02-14,43620.36,1,0.11,6184.27,West,Maharashtra,Village,Medium,Household Items,Utensils,Corporate,First Class
ORD000287,2022-06-12,17899.42,6,0.41,2676.73,South,Karnataka,Tier 2,Small,Fast Food,Sandwiches,Consumer,Same Day
ORD000288,2021-04-07,4574.18,5,0.44,731.41,South,Punjab,Tier 1,Medium,Household Items,Utensils,Consumer,Same Day
ORD000289,2020-11-13,16218.23,5,0.21,2784.21,North,Gujarat,Tier 1,Medium,Fast Food,Sandwiches,Corporate,Same Day
ORD000290,2019-03-21,28355.86,10,0.34,5410.73,East,Punjab,Tier 2,Small,Sessional Fruits & Vegetables,Mangoes,Consumer,First Class
ORD000291,2019-04-16,7642.91,1,0.21,1751.16,East,Rajasthan,Tier 1,Small,Electric Appliances,Washing Machines,Corporate,Same Day
ORD000292,2023-02-04,10298.55,5,0.08,2172.91,West,West Bengal,Tier 2,Small,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD000293,2019-06-06,17961.43,4,0.44,2848.08,South,Uttar Pradesh,Village,Small,Electric Appliances,Washing Machines,Corporate,Second Class
ORD000294,2020-04-29,16162.29,6,0.49,2368.74,West,West Bengal,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Consumer,Standard Class
ORD000295,2021-05-04,5912.95,6,0.29,1235.49,South,Uttar Pradesh,Tier 2,Medium,Electric Appliances,Fans,Consumer,Standard Class
ORD000296,2020-06-30,14051.21,10,0.42,1875.87,North,Uttar Pradesh,Village,Medium,Electric Appliances,Fans,Corporate,Second Class
ORD000297,2020-10-26,38831.31,3,0.38,3661.42,East,Gujarat,Tier 2,Large,Household Items,Mops,Consumer,First Class
ORD000298,2021-07-26,37180.16,6,0.14,3874.27,South,Delhi,Tier 2,Medium,Sessional Fruits & Vegetables,Apples,Corporate,First Class
ORD000299,2021-01-13,21764.22,7,0.1,2293.92,South,Delhi,Tier 1,Small,Household Items,Buckets,Consumer,Standard Class
ORD000300,2021-01-23,36110.57,7,0.21,4857.25,South,Maharashtra,Tier 1,Large,Electric Appliances,Microwaves,Corporate,Standard Class
ORD000301,2020-06-30,38856.1,7,0.13,4687.28,North,Madhya Pradesh,Village,Large,Fast Food,Burgers,Corporate,Same Day
ORD000302,2023-04-15,47978.58,5,0.39,6773.02,North,Uttar Pradesh,Village,Small,Sessional Fruits & Vegetables,Carrots,Consumer,Standard Class
ORD000303,2020-09-24,12921.03,1,0.14,1773.56,South,Punjab,Village,Small,Dairy Products,Yogurt,Consumer,Second Class
ORD000304,2021-08-15,23236.18,4,0.23,2995.08,East,Rajasthan,Tier 2,Medium,Furniture,Beds,Consumer,Second Class
ORD000305,2022-08-15,49088.14,4,0.28,6514.11,North,Rajasthan,Tier 2,Large,Furniture,Tables,Corporate,Standard Class
ORD000306,2020-11-06,8343.8,1,0.39,1195.89,South,Punjab,Village,Small,Sessional Fruits & Vegetables,Apples,Consumer,Second Class
ORD000307,2020-09-15,47308.32,6,0.14,9233.99,South,Punjab,Tier 1,Medium,Sessional Fruits & Vegetables,Carrots,Consumer,Second Class
ORD000308,2021-07-13,29431.29,3,0.48,3840.68,East,West Bengal,Tier 1,Large,Furniture,Sofas,Consumer,Second Class
ORD000309,2020-01-04,47007.32,4,0.19,10031.79,East,Gujarat,Village,Small,Fast Food,Burgers,Consumer,Same Day
ORD000310,2020-11-24,8000.42,10,0.24,1818.19,East,Punjab,Village,Medium,Household Items,Utensils,Consumer,Same Day
ORD000311,2023-10-13,48221.88,3,0.14,11501.08,West,Delhi,Tier 1,Large,Dairy Products,Butter,Consumer,Same Day
ORD000312,2020-04-06,28609.49,9,0.24,4889.31,South,Karnataka,Village,Small,Dairy Products,Butter,Consumer,Second Class
ORD000313,2021-04-08,31083.77,8,0.22,3790.98,South,Uttar Pradesh,Tier 1,Small,Electric Appliances,Refrigerators,Corporate,First Class
ORD000314,2022-01-01,24759.2,5,0.12,2879.15,North,Delhi,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,First Class
ORD000315,2023-06-19,49525.45,9,0.5,2975.06,East,Punjab,Village,Small,Dairy Products,Cheese,Consumer,Second Class
ORD000316,2023-09-05,19011.56,9,0.49,1000.91,West,West Bengal,Tier 2,Large,Sessional Fruits & Vegetables,Apples,Consumer,Standard Class
ORD000317,2021-12-08,16379.86,7,0.29,2320.15,East,Madhya Pradesh,Village,Small,Fast Food,Pizzas,Corporate,Second Class
ORD000318,2022-06-01,40973.5,6,0.41,4118.25,East,Gujarat,Tier 2,Small,Electric Appliances,Microwaves,Consumer,First Class
ORD000319,2021-09-13,20704.97,1,0.47,2029.17,West,Maharashtra,Village,Medium,Furniture,Tables,Corporate,Standard Class
ORD000320,2023-12-15,28720.03,8,0.45,3931.78,West,Tamil Nadu,Tier 1,Large,Household Items,Mops,Corporate,Same Day
ORD000321,2020-07-31,8568.0,4,0.38,1397.04,North,Gujarat,Tier 1,Large,Fast Food,Sandwiches,Consumer,Second Class
ORD000322,2020-01-10,47862.97,5,0.36,7338.6,East,Maharashtra,Tier 2,Small,Fast Food,Pizzas,Consumer,Second Class
ORD000323,2022-05-12,18166.53,2,0.1,4577.51,North,Gujarat,Tier 2,Large,Furniture,Sofas,Corporate,Same Day
ORD000324,2021-03-02,46946.6,4,0.32,9535.84,West,Madhya Pradesh,Tier 1,Medium,Dairy Products,Butter,Consumer,Standard Class
ORD000325,2020-08-28,20852.08,10,0.11,5063.97,North,Madhya Pradesh,Village,Large,Electric Appliances,Washing Machines,Corporate,Same Day
ORD000326,2023-10-12,49195.79,4,0.17,5743.86,West,Rajasthan,Tier 1,Large,Sessional Fruits & Vegetables,Carrots,Consumer,Same Day
ORD000327,2019-09-09,44994.1,8,0.1,9399.05,North,West Bengal,Tier 2,Medium,Household Items,Detergents,Corporate,First Class
ORD000328,2020-01-08,31364.36,6,0.18,6157.52,South,Maharashtra,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD000329,2023-11-05,247.9,4,0.18,23.59,South,Uttar Pradesh,Tier 1,Small,Household Items,Mops,Consumer,Same Day
ORD000330,2023-10-01,7277.82,10,0.38,1200.66,South,Delhi,Village,Small,Fast Food,Sandwiches,Consumer,Standard Class
ORD000331,2022-04-22,6631.04,2,0.03,1227.63,South,Uttar Pradesh,Tier 2,Small,Fast Food,Sandwiches,Corporate,First Class
ORD000332,2019-11-21,22316.85,4,0.02,3446.59,North,Gujarat,Tier 2,Small,Furniture,Tables,Corporate,First Class
ORD000333,2020-11-21,20346.4,6,0.3,3028.49,West,Rajasthan,Village,Medium,Furniture,Sofas,Corporate,Same Day
ORD000334,2019-04-03,28580.57,9,0.03,5117.13,East,Gujarat,Village,Large,Sessional Fruits & Vegetables,Apples,Consumer,Second Class
ORD000335,2023-11-19,31957.99,9,0.42,3332.31,South,Karnataka,Village,Small,Electric Appliances,Fans,Corporate,Standard Class
ORD000336,2022-01-10,20513.32,3,0.16,2902.75,East,West Bengal,Tier 2,Large,Fast Food,Burgers,Consumer,First Class
ORD000337,2020-10-21,19978.61,9,0.19,3804.52,East,Karnataka,Tier 2,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Standard Class
ORD000338,2020-07-23,34131.65,3,0.21,6988.07,West,Gujarat,Tier 1,Large,Household Items,Mops,Consumer,Standard Class
ORD000339,2022-04-25,22654.46,6,0.29,4245.05,East,Gujarat,Tier 1,Medium,Fast Food,Pizzas,Corporate,First Class
ORD000340,2023-09-04,10838.19,5,0.23,1102.31,East,Gujarat,Village,Small,Household Items,Buckets,Consumer,Same Day
ORD000341,2020-08-14,6935.1,9,0.38,745.93,North,Delhi,Tier 1,Small,Sessional Fruits & Vegetables,Tomatoes,Corporate,Second Class
ORD000342,2019-01-23,371.72,4,0.07,59.4,North,Delhi,Tier 2,Medium,Fast Food,Fries,Consumer,Standard Class
ORD000343,2020-08-30,32595.39,10,0.38,3210.53,East,Uttar Pradesh,Tier 1,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD000344,2023-04-23,20801.68,9,0.1,2833.13,North,Karnataka,Tier 1,Large,Household Items,Mops,Corporate,Standard Class
ORD000345,2022-03-04,23280.38,2,0.42,3081.76,West,Gujarat,Tier 1,Large,Household Items,Mops,Consumer,First Class
ORD000346,2021-12-05,32911.29,8,0.07,5127.84,West,Punjab,Tier 2,Large,Fast Food,Fries,Consumer,Same Day
ORD000347,2023-04-25,8955.05,3,0.21,1419.23,West,Delhi,Tier 1,Small,Electric Appliances,Refrigerators,Corporate,First Class
ORD000348,2023-09-11,43044.02,8,0.18,4221.48,South,Maharashtra,Tier 2,Small,Dairy Products,Milk,Corporate,Same Day
ORD000349,2021-09-03,32081.74,2,0.14,5619.66,North,Madhya Pradesh,Village,Small,Household Items,Detergents,Corporate,Standard Class
ORD000350,2022-07-18,41129.82,3,0.07,7946.28,West,West Bengal,Tier 1,Large,Electric Appliances,Microwaves,Consumer,Second Class
ORD000351,2019-06-30,44082.7,5,0.27,4841.49,North,Karnataka,Tier 1,Small,Furniture,Sofas,Corporate,First Class
ORD000352,2023-05-10,13492.83,7,0.38,1508.41,East,Karnataka,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,Same Day
ORD000353,2019-04-18,47006.35,7,0.25,8509.91,South,Punjab,Tier 2,Small,Electric Appliances,Fans,Consumer,Second Class
ORD000354,2021-03-05,5978.59,8,0.41,524.68,South,Uttar Pradesh,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD000355,2020-09-23,22189.84,1,0.35,2705.76,West,Madhya Pradesh,Tier 1,Medium,Dairy Products,Yogurt,Consumer,Second Class
ORD000356,2019-02-28,10107.45,8,0.13,1101.83,West,Rajasthan,Village,Medium,Dairy Products,Milk,Consumer,Same Day
ORD000357,2023-12-08,17551.16,5,0.06,4785.37,South,Madhya Pradesh,Village,Large,Furniture,Sofas,Consumer,First Class
ORD000358,2023-09-15,32189.62,8,0.1,5425.1,South,Madhya Pradesh,Tier 1,Medium,Dairy Products,Yogurt,Corporate,Second Class
ORD000359,2022-08-20,36126.61,4,0.11,9242.07,North,Delhi,Tier 2,Medium,Furniture,Sofas,Corporate,Second Class
ORD000360,2023-06-17,34061.32,10,0.03,3758.74,North,Punjab,Tier 2,Medium,Fast Food,Fries,Consumer,Second Class
ORD000361,2023-06-20,15500.73,9,0.34,1279.88,West,Uttar Pradesh,Tier 2,Medium,Furniture,Chairs,Corporate,First Class
ORD000362,2020-01-02,34329.8,4,0.1,3585.31,West,West Bengal,Tier 2,Small,Household Items,Mops,Corporate,First Class
ORD000363,2022-09-09,37201.18,8,0.2,6552.74,North,West Bengal,Village,Medium,Furniture,Chairs,Consumer,Standard Class
ORD000364,2019-06-04,38276.14,5,0.11,5175.46,South,Punjab,Village,Large,Electric Appliances,Fans,Corporate,First Class
ORD000365,2019-08-31,8889.84,9,0.08,1956.35,West,Gujarat,Village,Large,Dairy Products,Butter,Corporate,Standard Class
ORD000366,2019-11-15,31267.18,9,0.24,5384.38,North,Punjab,Village,Medium,Furniture,Tables,Consumer,Same Day
ORD000367,2019-03-19,32843.81,4,0.25,6881.08,South,Gujarat,Village,Large,Fast Food,Fries,Consumer,Same Day
ORD000368,2021-02-08,11528.01,7,0.49,716.33,North,Karnataka,Tier 2,Large,Furniture,Sofas,Corporate,First Class
ORD000369,2021-05-30,26457.12,2,0.09,6326.16,West,Uttar Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Second Class
ORD000370,2023-01-20,46266.45,4,0.15,11056.51,South,West Bengal,Village,Medium,Furniture,Beds,Corporate,Same Day
ORD000371,2020-01-17,1352.14,1,0.18,301.11,North,Uttar Pradesh,Tier 1,Medium,Electric Appliances,Refrigerators,Corporate,Same Day
ORD000372,2021-08-23,22101.79,1,0.31,2736.26,North,Karnataka,Village,Small,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
