order_date,region,category,revenue,orders,units_sold,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio,true_anomaly,scenario,if_prediction,if_anomaly_score,predicted_anomaly
2019-06-13,East,Dairy Products,38088.63,1,6,4867.9,0.44,38088.63,0.1278045442957649,0.6216410609840857,0.391304347826087,0.5113388676993795,1.8990275742640204,False,,1,-0.11654058996931105,False
2019-06-14,East,Dairy Products,45030.87,2,6,6667.8,0.135,22515.435,0.1480717561086428,0.7405244080043046,0.7761194029850745,0.7033540023405536,0.5706543828749493,False,,1,-0.17058106485083047,False
2019-06-15,East,Dairy Products,62567.92,2,9,6867.870000000001,0.27,31283.96,0.1097666344030615,1.043780483959798,0.7941176470588235,0.7375753749311031,1.1832814824834303,False,,1,-0.17600977445426902,False
2019-06-16,East,Dairy Products,2409.24,1,8,451.14,0.2,2409.24,0.1872540718234796,0.0438524270776509,0.4285714285714285,0.0531015047427331,0.8531928900592496,False,,1,-0.06787225494231985,False
2019-06-17,East,Dairy Products,74037.04999999999,2,14,5395.73,0.475,37018.525,0.0728787816370317,1.4563427708942422,0.8852459016393444,0.6810173213455472,2.074683203019682,False,,1,-0.0671368170153589,False
2019-06-18,East,Dairy Products,24325.11,3,21,2292.77,0.3899999999999999,8108.37,0.09425527777675,0.4706207810249655,1.3064516129032258,0.2899509692910413,1.6448841447539702,False,,1,-0.07271340373388735,False
2019-06-19,East,Dairy Products,44408.91,1,6,3859.91,0.44,44408.91,0.0869174676883535,0.8949980052445856,0.4426229508196722,0.5008407130807824,1.844243208279431,False,,1,-0.08315413076090006,False
2019-06-20,East,Dairy Products,146707.90999999997,4,16,19231.08,0.33,36676.97749999999,0.1310841385444043,2.9970314804124145,1.7999999999999998,2.6155876359535783,1.3167487684729065,False,,1,-0.07596895853892727,False
2019-06-21,East,Dairy Products,16563.65,1,8,1440.62,0.18,16563.65,0.0869747911843102,0.3396179024216934,0.4426229508196722,0.1990491204848076,0.7108727450024378,False,,1,-0.10850516090462436,False
2019-06-22,East,Dairy Products,39818.130000000005,2,9,4502.79,0.39,19909.065,0.1130839142872857,0.8004437782229264,0.9310344827586206,0.6226559174584051,1.4858889934148636,False,,1,-0.1511748170461517,False
2019-06-25,East,Dairy Products,75106.62,4,25,9911.42,0.2725,18776.655,0.1319646656979105,1.4159621856836824,1.8305084745762712,1.297681722150368,1.0498216409036862,False,,1,-0.16341909699487406,False
2019-06-26,East,Dairy Products,42827.02,2,9,5821.32,0.175,21413.51,0.135926338092167,0.7901684336536168,0.896551724137931,0.7578255838219795,0.6538922155688621,False,,1,-0.18260468251073714,False
2019-06-27,East,Dairy Products,90825.45,5,26,11376.08,0.206,18165.09,0.1252521182113603,1.7228955397628094,2.2727272727272725,1.524274408411234,0.766939687267312,False,,1,-0.11380683666829866,False
2019-06-28,East,Dairy Products,40193.68,1,8,8207.22,0.2,40193.68,0.2041918032884771,0.7217706005212248,0.4310344827586207,1.0444711605151973,0.7613247049866769,False,,1,-0.12363537115589907,False
2019-06-30,East,Dairy Products,63180.53,3,18,9746.98,0.2966666666666667,21060.176666666663,0.1542718935722761,1.125329080536484,1.238095238095238,1.222038497990269,1.1663012524885967,False,,1,-0.18816273142264478,False
2019-07-01,East,Dairy Products,57494.48,2,14,4542.05,0.435,28747.24,0.0789997578898009,1.0265229273899397,0.8387096774193549,0.5695647824819136,1.6947628680602385,False,,1,-0.10868053069000538,False
2019-07-02,East,Dairy Products,89911.87,2,7,14550.63,0.265,44955.935,0.1618321362907923,1.6053123012766393,0.8387096774193549,1.8246224526204704,1.0324417472091107,False,,1,-0.11404598751204392,False
2019-07-03,East,Dairy Products,67910.54,2,7,11507.47,0.285,33955.27,0.1694504269882112,1.162673023329344,0.8125,1.3794712364316908,1.0880790974278651,False,,1,-0.1763336477991838,False
2019-07-06,East,Dairy Products,108231.38,3,19,10776.45,0.2966666666666667,36077.12666666667,0.099568627878532,1.823066617341785,1.2786885245901638,1.297488088008563,1.0529908306978226,False,,1,-0.11683911508377243,False
2019-07-07,East,Dairy Products,50185.7,2,15,6831.110000000001,0.2,25092.85,0.1361166627146777,0.8154721612038047,0.8771929824561404,0.7932866478129704,0.7207034065247682,False,,1,-0.19194039397346058,False
2019-07-08,East,Dairy Products,26958.84,2,20,4406.88,0.0849999999999999,13479.42,0.163466974098292,0.4418105021326448,0.8888888888888888,0.5212048810130007,0.3088881037702518,False,,1,-0.12864318942916597,False
2019-07-09,East,Dairy Products,44011.36,1,5,11965.99,0.09,44011.36,0.271884122644699,0.6810795682868914,0.4285714285714285,1.370060080436425,0.3307303628847037,False,,1,-0.024149297682916737,False
2019-07-10,East,Dairy Products,117443.52,5,41,16620.42,0.204,23488.704,0.1415184081676026,1.9085923681020025,2.2222222222222223,1.9917249236145256,0.7476521340765061,False,,1,-0.126268901924821,False
2019-07-11,East,Dairy Products,6131.3,1,10,1171.57,0.31,6131.3,0.1910801950646681,0.1034422909549575,0.4528301886792452,0.1473418273927284,1.139909603942698,False,,1,-0.09431112338756464,False
2019-07-12,East,Dairy Products,95241.7,5,34,16481.539999999997,0.13,19048.34,0.1730496200718802,1.649472639073684,2.307692307692308,2.1350987706678697,0.4854645885739478,False,,1,-0.09628852805940041,False
2019-07-13,East,Dairy Products,157525.52000000002,5,27,24682.51,0.204,31505.104000000003,0.1566889606204759,2.6895461685049256,2.2222222222222223,3.171715407539136,0.7807574750830564,False,,1,-0.0626445532522446,False
2019-07-14,East,Dairy Products,28537.56,1,6,1712.19,0.48,28537.56,0.0599977713581679,0.5053397767361766,0.4545454545454545,0.2277560262984324,1.8234772698493096,False,,1,-0.04720599955196625,False
2019-07-15,East,Dairy Products,20025.63,1,4,2074.96,0.49,20025.63,0.1036152170992872,0.3406619917301813,0.423728813559322,0.2600269059725584,1.8281308294988188,False,,1,-0.09277956855560465,False
2019-07-16,East,Dairy Products,61258.75,2,6,11242.17,0.25,30629.375,0.1835194155936907,0.9637647578113264,0.7936507936507936,1.2815424878145871,0.9667689293356364,False,,1,-0.17881631036693774,False
2019-07-17,East,Dairy Products,2807.18,1,5,261.14,0.09,2807.18,0.0930257411352318,0.0446276921610226,0.4032258064516129,0.0304566647635819,0.3304045620303972,False,,1,-0.03370695161605264,False
2019-07-18,East,Dairy Products,100605.42,3,12,15180.92,0.26,33535.14,0.1508956475704788,1.643865766604421,1.2295081967213115,1.811039782577689,0.9246307404158468,False,,1,-0.16450843190969977,False
2019-07-19,East,Dairy Products,96410.96,5,30,14697.4,0.35,19282.192,0.1524453236437019,1.5169811358280083,2.0161290322580645,1.6674921645771446,1.2359048000188326,False,,1,-0.10414435803217187,False
2019-07-20,East,Dairy Products,46572.61,2,6,9334.05,0.28,23286.305,0.200419302246535,0.7671919076263227,0.819672131147541,1.084258944461102,1.0455824142995844,False,,1,-0.1718886723043616,False
2019-07-23,East,Dairy Products,127895.34,5,9,22209.69,0.2719999999999999,25579.068,0.1736551933792114,2.068460415503014,1.984126984126984,2.424152968828778,1.0583932138317464,False,,1,-0.10029438883450159,False
2019-07-24,East,Dairy Products,25852.43,2,14,3584.91,0.4,12926.215,0.1386682025635501,0.4057362867208241,0.7741935483870968,0.378013407950238,1.53727081053671,False,,1,-0.13441404548655256,False
2019-07-25,East,Dairy Products,52018.26,2,9,3875.8,0.32,26009.13,0.0745084514553158,0.8032911856002564,0.7666666666666666,0.3995625866446033,1.2570810441515556,False,,1,-0.13123034813654383,False
2019-07-26,East,Dairy Products,128632.55,4,23,13365.759999999998,0.2575,32158.1375,0.1039065151083454,1.9088571312398468,1.4769230769230768,1.307632854400695,1.008677674709611,False,,1,-0.11404310520979627,False
2019-07-27,East,Dairy Products,81405.48999999999,2,5,11576.14,0.13,40702.745,0.1422034312427822,1.238561884046061,0.7462686567164178,1.1627436996345517,0.4979443834427109,False,,1,-0.13341900615565128,False
2019-07-28,East,Dairy Products,72554.63,2,18,6418.219999999999,0.3399999999999999,36277.315,0.0884605158898887,1.1196308008984106,0.7692307692307692,0.660687400161697,1.292906758606703,False,,1,-0.1283745116663942,False
2019-07-29,East,Dairy Products,38068.24,2,5,4405.6900000000005,0.215,19034.12,0.1157313813299485,0.5579030939045875,0.7462686567164178,0.4398548692285154,0.8074409754387722,False,,1,-0.1758741399936392,False
2019-07-30,East,Dairy Products,161727.13,6,24,18937.89,0.1866666666666666,26954.521666666667,0.1170977930542636,2.383327470083574,2.34375,1.8892099329644805,0.7091300493858427,False,,1,-0.02726022170174658,False
2019-07-31,East,Dairy Products,181083.68,5,30,28820.98,0.206,36216.736,0.1591583515422262,2.618627200296991,1.923076923076923,2.8958015119146827,0.7662740235585866,False,,1,-0.016906564378334932,False
2019-08-01,East,Dairy Products,46224.7,2,3,8538.74,0.3399999999999999,23112.35,0.1847224535800124,0.6802090603302915,0.7761194029850745,0.8767274521741025,1.2745404301333652,False,,1,-0.16607051404711343,False
2019-08-02,East,Dairy Products,57751.19,2,13,7937.24,0.375,28875.595,0.1374385532142281,0.8049298474000784,0.7428571428571428,0.7864237193544312,1.4283970211207422,False,,1,-0.1743941053710854,False
2019-08-03,East,Dairy Products,11911.17,1,7,791.06,0.38,11911.17,0.0664132910536916,0.1557009744744111,0.3561643835616438,0.0717408423129898,1.497688284783103,False,,1,-0.06139390174922521,False
2019-08-04,East,Dairy Products,39118.87,2,7,6767.45,0.205,19559.435,0.1729970727682062,0.5228396358477541,0.7123287671232877,0.6268823220016745,0.798880867327821,False,,1,-0.18044916509564402,False
2019-08-05,East,Dairy Products,36235.46,1,10,2584.68,0.34,36235.46,0.0713301280016867,0.4868442087872303,0.3561643835616438,0.2425087246828303,1.3073377535678197,False,,1,-0.0932163402137619,False
2019-08-06,East,Dairy Products,79484.04,3,13,9527.91,0.16,26494.68,0.1198719893956069,1.1022031108614645,1.0945945945945943,0.9257008114604092,0.6048867004270613,False,,1,-0.16429377937278006,False
2019-08-07,East,Dairy Products,77045.11,3,12,12976.07,0.3633333333333333,25681.70333333333,0.1684217207295829,1.08613066947017,1.1052631578947367,1.2763248752840448,1.3847235770513375,False,,1,-0.15730010933285854,False
2019-08-08,East,Dairy Products,28986.3,2,16,3612.64,0.385,14493.15,0.12463267129644,0.4239987668133258,0.7567567567567568,0.3658672635093467,1.458695112875217,False,,1,-0.14659670403348724,False
2019-08-09,East,Dairy Products,45877.06,3,9,7182.849999999999,0.26,15292.353333333333,0.1565673563214382,0.6609528975380741,1.12,0.7204104681705561,0.9904537312079092,False,,1,-0.1734376615269051,False
2019-08-10,East,Dairy Products,27710.98,1,6,4451.27,0.42,27710.98,0.1606319949709465,0.3892031008741159,0.3684210526315789,0.4331487508527138,1.5415874680474535,False,,1,-0.12935800459074093,False
2019-08-11,East,Dairy Products,64126.04,3,21,9914.39,0.33,21375.346666666668,0.1546078628900209,0.9074952962888456,1.0909090909090908,0.9936045611410068,1.1661513220167856,False,,1,-0.18265540302864625,False
2019-08-12,East,Dairy Products,172865.52000000002,4,26,27556.82,0.225,43216.380000000005,0.1594118942863793,2.5381564274742163,1.4933333333333334,2.8582506301023622,0.789523153079767,False,,1,-0.009955668246003024,False
2019-08-13,East,Dairy Products,40097.97,1,7,3739.36,0.19,40097.97,0.0932555937370395,0.5821641670330353,0.3733333333333333,0.3831986363816198,0.6576426231534706,False,,1,-0.10587058004263072,False
2019-08-14,East,Dairy Products,127343.26,4,23,15816.19,0.2525,31835.815,0.1242012337362809,1.879157267879672,1.5342465753424657,1.6607120731981342,0.8528861813137102,False,,1,-0.1365497104250632,False
2019-08-15,East,Dairy Products,113711.47,5,25,12045.39,0.2299999999999999,22742.294,0.1059294194332374,1.6645409749924234,1.944444444444444,1.251287874709648,0.7749232898140906,False,,1,-0.10094875931916691,False
2019-08-16,East,Dairy Products,69519.67,2,12,17359.78,0.055,34759.835,0.2497103337803531,1.0115353333537282,0.7777777777777777,1.7898907890599047,0.1920079795523969,False,,1,-0.023602308592181154,False
2019-08-17,East,Dairy Products,67518.17,2,16,13498.18,0.21,33759.085,0.1999192217443097,0.930519446378294,0.7466666666666667,1.324708017593513,0.7554927405884619,False,,1,-0.15293846731225447,False
2019-08-18,East,Dairy Products,26482.51,2,10,4564.25,0.35,13241.255,0.1723495997924668,0.355790065486824,0.717948717948718,0.4466768363917946,1.2623985572587917,False,,1,-0.14381771398624482,False
2019-08-19,East,Dairy Products,2477.4,1,8,403.83,0.15,2477.4,0.1630055703560184,0.0322512802059646,0.3544303797468354,0.0372918652987182,0.5434782608695653,False,,1,-0.06892222325150854,False
2019-08-20,East,Dairy Products,78052.0,3,19,9974.02,0.2466666666666666,26017.33333333333,0.1277868600420232,1.031971552048938,1.0769230769230769,0.926195587088434,0.8995398107145959,False,,1,-0.18867269709247958,False
2019-08-21,East,Dairy Products,15543.2,2,6,2946.86,0.2249999999999999,7771.599999999999,0.1895915898913995,0.2125233818785377,0.7466666666666667,0.2831638602658811,0.8205261786923678,False,,1,-0.13079389514209827,False
2019-08-22,East,Dairy Products,338.45,1,5,39.25,0.24,338.45,0.1159698626089525,0.0047294921721379,0.3783783783783784,0.0038907725955644,0.8903020667726551,False,,1,-0.04637431816231652,False
2019-08-23,East,Dairy Products,67307.85,2,12,9404.89,0.195,33653.925,0.1397294669195346,0.937625878057696,0.7532467532467532,0.932650873418293,0.7254960656859392,False,,1,-0.17540975831712635,False
2019-08-24,East,Dairy Products,43981.98,2,10,6010.36,0.3399999999999999,21990.99,0.136655057366676,0.6291169209556515,0.759493670886076,0.6104283352324428,1.2718733114427034,False,,1,-0.18367275124827748,False
2019-08-25,East,Dairy Products,38731.47,1,10,5125.04,0.15,38731.47,0.1323223724790203,0.5898903215739741,0.4,0.562750861395563,0.5633685264783207,False,,1,-0.13285306726209495,False
2019-08-26,East,Dairy Products,64694.45,4,20,9184.09,0.2299999999999999,16173.6125,0.1419610182944596,0.9650038647966406,1.6,0.9874176443267048,0.8865855747815659,False,,1,-0.1565421835009373,False
2019-08-28,East,Dairy Products,154013.63,6,31,18509.53,0.2749999999999999,25668.93833333333,0.1201811164375516,2.414913897044324,2.5,2.034555045106494,1.072101535595937,False,,1,-0.03999112008631689,False
2019-08-29,East,Dairy Products,71791.64,2,17,10642.11,0.175,35895.82,0.1482360620261635,1.1356022894320108,0.8108108108108107,1.1801165828988216,0.6734942592632186,False,,1,-0.16355145635453716,False
2019-08-30,East,Dairy Products,105003.14,4,21,17772.75,0.2075,26250.785,0.16925922405749,1.6694437778138425,1.6111111111111112,1.951443558175335,0.8071583465605509,False,,1,-0.15381586506937478,False
2019-08-31,East,Dairy Products,31566.6,1,1,5277.73,0.29,31566.6,0.1671934893209911,0.4718814076200398,0.3815789473684211,0.5501172251513284,1.119070324454991,False,,1,-0.15901085655175962,False
2019-09-01,East,Dairy Products,35549.33,1,3,6690.26,0.13,35549.33,0.1881965145334665,0.5572521648407348,0.4027777777777778,0.718782530999418,0.5024321983074566,False,,1,-0.13252446646988503,False
2019-09-02,East,Dairy Products,70816.16,2,7,10374.68,0.35,35408.08,0.1465015894677147,1.1576847012198297,0.8169014084507042,1.162195637310383,1.352431712191872,False,,1,-0.1631892850331072,False
2019-09-03,East,Dairy Products,122717.22,4,18,21599.17,0.1925,30679.305,0.1760076540195418,2.022865052231967,1.6571428571428573,2.450456757419597,0.7488262910798121,False,,1,-0.12346179087549047,False
2019-09-05,East,Dairy Products,36913.24,1,8,5087.29,0.41,36913.24,0.1378174877090171,0.5960412479641518,0.4142857142857143,0.5589313885601367,1.6559888579387183,False,,1,-0.12694307783666514,False
2019-09-06,East,Dairy Products,262.61,1,7,50.43,0.02,262.61,0.1920338144015841,0.0040517867085005,0.4027777777777778,0.0052458827046783,0.0809208231600976,False,,-1,0.010700364139253793,True
2019-09-07,East,Dairy Products,77428.53,3,14,13227.85,0.33,25809.51,0.1708394825524906,1.1761172639882649,1.1830985915492958,1.3409856717062696,1.3533504210911755,False,,1,-0.16987773799285005,False
2019-09-08,East,Dairy Products,55221.69,2,3,7040.24,0.185,27610.845,0.1274904842644258,0.8586311250076926,0.8115942028985507,0.7253731568461105,0.731896856234546,False,,1,-0.18801724130737446,False
2019-09-09,East,Dairy Products,62592.53,2,9,7493.22,0.255,31296.265,0.1197142853947587,1.0165844148940848,0.835820895522388,0.8105992190111778,1.0602648187105557,False,,1,-0.18262205662586678,False
2019-09-11,East,Dairy Products,35058.47,3,26,7366.44,0.2633333333333333,11686.156666666668,0.2101186959955754,0.5509287090777638,1.2537313432835822,0.7687502788327403,1.116466876971609,False,,1,-0.11665836878390057,False
2019-09-12,East,Dairy Products,82032.88,2,7,9079.9,0.36,41016.44,0.1106861053762832,1.2643592452649557,0.823529411764706,0.9369416302226852,1.5654199559984467,False,,1,-0.11745540474677568,False
2019-09-13,East,Dairy Products,43307.57,2,17,5092.65,0.2,21653.785,0.1175926056345345,0.6672048925694886,0.8307692307692307,0.5259521567945539,0.8839176101486838,False,,1,-0.1771590833643879,False
2019-09-14,East,Dairy Products,74869.11,2,6,8199.93,0.385,37434.555,0.1095235404828506,1.251887412287136,0.84375,0.9177382789541128,1.6909312728751524,False,,1,-0.1287930000845579,False
2019-09-15,East,Dairy Products,42566.14,3,15,5927.26,0.4366666666666667,14188.713333333331,0.1392482381536122,0.6937326638254442,1.2461538461538462,0.6490128931053156,1.8662445587653345,False,,1,-0.11559800727493957,False
2019-09-16,East,Dairy Products,45628.45,1,10,6453.73,0.39,45628.45,0.1414409211796587,0.7833788787938217,0.4285714285714285,0.7387881354627925,1.6807661612130889,False,,1,-0.11443420129155807,False
2019-09-17,East,Dairy Products,39072.19,2,8,4092.21,0.425,19536.095,0.1047345951173967,0.687804783114263,0.8999999999999999,0.4762183418268313,1.7873831775700937,False,,1,-0.1282426499310964,False
